"","V1","V2","V3","V4","V5","V6","V7"
"4673",2,1,350,314,0,0,2190
"4674",1,2,355,0,0,2006,50157
"4675",1,2,362,292,0,2006,50042
"4676",1,1,356,0,0,2007,51125
"4677",1,1,306,0,258,2009,51263
"4678",1,2,298,0,284,2007,2193
"4679",2,2,316,0,0,2005,1429
"4680",1,2,349,338,0,2008,2780
"4681",1,1,314,298,0,2008,2677
"4682",1,0,317,0,0,0,2672
"4683",1,0,0,0,0,0,0
"4684",1,1,351,291,0,2006,0
"4685",1,2,355,0,265,2008,2756
"4686",1,1,341,379,0,0,56792
"4687",2,2,367,366,0,2004,0
"4688",1,1,368,350,0,2007,2747
"4689",1,2,327,0,162,0,1420
"4690",1,1,341,390,273,2009,1333
"4691",1,1,329,299,211,0,0
"4692",1,1,0,0,322,2008,1429
"4693",1,2,340,0,0,2005,50028
"4694",1,2,314,0,273,2009,15857
"4695",1,2,315,351,263,0,51193
"4696",1,1,0,0,273,2009,20631
"4697",1,1,341,294,272,2009,1502
"4698",1,1,340,0,0,2005,50219
"4699",1,1,382,0,0,2006,2973
"4700",2,2,357,0,0,0,19815
"4701",1,1,329,294,259,2009,1764
"4702",2,1,292,383,0,2005,3004
"4703",2,2,332,371,0,2005,50673
"4704",1,2,319,0,0,2005,2734
"4705",1,1,292,0,0,2008,2702
"4706",1,1,294,0,0,2007,0
"4707",2,1,368,343,0,2005,2599
"4708",1,1,295,314,0,2008,2396
"4709",1,2,319,351,0,2007,50732
"4710",1,0,314,382,267,2008,2054
"4711",1,1,368,386,0,2008,2272
"4712",1,0,0,0,328,2007,0
"4713",1,1,341,0,0,2007,1420
"4714",1,2,292,0,130,2008,1287
"4715",1,2,308,0,0,2008,1272
"4716",1,1,350,308,264,2009,1511
"4717",1,1,314,289,0,2006,50336
"4718",1,1,340,367,264,2009,2734
"4719",1,1,350,382,0,2006,50975
"4720",1,2,319,0,263,2009,2753
"4721",1,1,329,375,0,2006,50652
"4722",1,1,350,368,0,2007,1936
"4723",1,2,0,0,0,2009,1594
"4724",1,1,0,0,264,2009,2623
"4725",1,1,340,0,0,2006,2811
"4726",1,2,367,0,265,2009,51520
"4727",1,2,300,0,129,2008,1774
"4728",5,0,0,0,0,0,0
"4729",5,2,393,0,0,2008,1268
"4730",1,0,292,0,0,2008,0
"4731",1,2,360,0,0,0,0
"4732",3,2,365,0,0,0,0
"4733",1,2,314,0,0,0,2702
"4734",1,1,351,0,264,2009,9244
"4735",2,2,384,0,0,2005,2674
"4736",2,2,356,0,0,2005,1277
"4737",2,1,367,0,0,2005,0
"4738",1,1,290,362,0,2007,1429
"4739",1,2,333,291,263,2009,50622
"4740",1,2,382,0,0,2006,2303
"4741",1,1,329,333,268,2009,2824
"4742",1,1,340,391,0,2007,0
"4743",1,2,355,0,0,0,2702
"4744",1,0,0,0,0,2005,19144
"4745",1,1,367,368,219,2005,1545
"4746",1,2,316,348,133,2008,1384
"4747",2,1,375,383,0,2004,3756
"4748",1,2,329,357,0,2007,1803
"4749",1,2,366,0,0,2006,1426
"4750",1,1,355,0,0,2007,1451
"4751",1,2,352,378,327,2007,2734
"4752",1,1,347,329,0,2006,2623
"4753",1,1,362,335,0,2008,2135
"4754",2,2,341,359,0,2005,257
"4755",1,1,0,0,0,2008,51520
"4756",1,2,0,0,0,2008,2672
"4757",1,2,319,0,0,2005,3052
"4758",1,2,326,0,0,2008,2824
"4759",1,1,0,0,316,0,2757
"4760",1,1,368,386,0,2007,2195
"4761",1,0,0,0,0,0,0
"4762",1,1,329,363,0,2007,51143
"4763",1,2,0,0,0,2008,3015
"4764",1,2,340,390,264,2008,2757
"4765",1,1,367,368,0,0,3004
"4766",1,1,317,0,266,2009,3121
"4767",1,2,327,0,262,2009,60939
"4768",1,1,355,0,0,2007,0
"4769",1,1,366,329,263,2009,1764
"4770",2,2,348,0,0,2005,50165
"4771",1,1,390,311,272,2009,0
"4772",1,1,382,0,0,2006,2152
"4773",2,2,314,0,0,2005,51969
"4774",2,1,298,0,0,2005,0
"4775",1,1,298,307,0,2007,1386
"4776",1,2,337,0,0,2007,1849
"4777",1,2,298,384,268,2009,2788
"4778",2,0,0,0,0,0,0
"4779",1,1,367,371,0,2007,50568
"4780",1,1,352,314,0,2007,0
"4781",1,1,291,377,0,2008,1952
"4782",1,2,355,340,0,2007,1996
"4783",1,1,341,377,0,2006,50055
"4784",1,1,335,368,0,2007,2414
"4785",1,2,323,305,236,2010,257
"4786",1,2,292,0,0,2007,50023
"4787",2,2,384,0,0,2003,50152
"4788",2,1,294,299,0,2005,2846
"4789",1,1,298,381,0,2006,2287
"4790",1,2,297,352,0,2006,2346
"4791",1,1,304,346,323,2007,1380
"4792",1,0,363,0,0,2006,2561
"4793",1,2,367,386,230,2006,1911
"4794",1,0,315,357,283,2008,3057
"4795",2,1,0,0,0,2004,0
"4796",1,2,314,0,0,2006,26488
"4797",1,2,327,0,258,2009,2794
"4798",2,2,335,0,0,2003,0
"4799",2,1,329,348,0,2005,1533
"4800",1,0,0,0,0,0,0
"4801",1,2,319,0,260,2007,9513
"4802",1,1,329,0,0,0,0
"4803",1,1,355,357,0,2007,2856
"4804",1,1,371,389,194,0,2813
"4805",1,2,355,298,273,2009,1963
"4806",2,2,355,0,0,2005,3021
"4807",1,2,317,292,260,2009,1606
"4808",1,2,387,0,263,2009,1274
"4809",1,1,291,0,0,0,2824
"4810",1,1,355,348,362,2007,0
"4811",1,1,341,361,0,2008,2868
"4812",2,1,298,0,0,2005,2599
"4813",2,0,300,0,345,2005,0
"4814",1,1,355,0,0,2007,2753
"4815",1,2,355,0,0,2006,1849
"4816",1,0,0,0,0,0,0
"4817",1,1,382,350,0,0,2381
"4818",1,1,355,357,0,2007,2749
"4819",1,1,355,0,0,2004,2696
"4820",1,0,367,334,0,2007,0
"4821",1,2,316,315,358,0,0
"4822",2,2,314,0,0,2005,2355
"4823",1,1,355,0,323,2007,2767
"4824",1,1,298,348,140,2008,2041
"4825",1,2,341,377,0,2006,0
"4826",1,2,351,381,0,0,58189
"4827",1,2,298,366,266,2009,2753
"4828",1,1,0,0,256,0,2322
"4829",1,1,350,0,0,0,1741
"4830",1,2,329,357,0,2008,1317
"4831",1,2,308,0,144,2008,51704
"4832",1,2,319,351,0,2007,1322
"4833",1,2,353,0,0,2008,50086
"4834",1,0,0,0,0,0,0
"4835",2,0,298,367,0,2005,50015
"4836",1,0,0,0,0,0,0
"4837",1,1,331,386,0,2007,17291
"4838",2,1,371,0,0,2005,52730
"4839",1,1,331,313,196,2006,0
"4840",1,2,319,0,136,2008,9147
"4841",1,1,298,0,0,2007,2072
"4842",1,1,332,386,341,2006,1726
"4843",1,1,331,0,0,2008,2207
"4844",2,2,386,0,0,2005,1612
"4845",1,2,317,0,0,2006,0
"4846",1,2,340,0,343,2008,56377
"4847",1,1,374,382,0,2006,50864
"4848",1,0,0,0,0,0,0
"4849",1,2,392,299,0,2008,2702
"4850",1,1,311,0,0,2008,52131
"4851",1,2,314,0,0,2005,0
"4852",1,2,319,0,0,2006,50239
"4853",1,1,0,0,0,0,2695
"4854",1,1,292,0,323,2008,1824
"4855",1,1,350,0,0,2007,0
"4856",1,0,0,0,0,0,0
"4857",1,1,0,0,345,2005,0
"4858",1,1,294,343,222,0,50293
"4859",2,1,374,386,0,2005,2652
"4860",1,1,301,329,0,2007,1361
"4861",2,1,375,0,0,2005,2823
"4862",1,0,0,0,0,0,0
"4863",1,2,350,298,0,0,51374
"4864",1,1,355,0,324,2006,2268
"4865",1,2,301,0,0,2006,0
"4866",1,2,314,0,0,2006,1617
"4867",1,1,375,298,0,2006,2454
"4868",1,2,298,0,0,2006,2223
"4869",1,1,314,350,0,2008,1655
"4870",1,1,367,314,0,2006,1596
"4871",1,1,293,334,0,0,1608
"4872",2,2,319,0,0,2004,1389
"4873",1,1,350,0,0,2008,0
"4874",1,1,292,0,0,2006,0
"4875",1,2,329,338,0,2006,1933
"4876",1,2,289,391,273,2009,1744
"4877",1,2,328,300,273,2008,2026
"4878",1,2,340,363,180,2005,2247
"4879",1,1,367,375,226,2005,50485
"4880",2,1,314,298,0,2005,54563
"4881",1,1,348,0,323,2008,2191
"4882",5,2,308,386,323,2004,1426
"4883",1,2,291,298,158,2007,1387
"4884",1,2,319,326,0,2006,0
"4885",1,1,382,390,260,2008,2636
"4886",1,1,298,0,0,2008,1734
"4887",1,1,314,348,0,2007,2792
"4888",1,1,0,0,234,2008,0
"4889",1,2,319,0,0,2007,2702
"4890",1,2,390,375,323,0,2849
"4891",1,1,329,0,261,2009,2272
"4892",1,2,319,0,256,2009,50862
"4893",1,2,367,362,184,2006,2442
"4894",1,1,366,298,199,2005,2836
"4895",1,2,298,314,0,2008,2561
"4896",1,1,355,390,266,2009,1287
"4897",1,2,355,0,272,2009,50165
"4898",1,1,317,322,0,2005,1338
"4899",2,2,355,363,0,2005,1353
"4900",1,1,350,386,193,2006,3004
"4901",1,1,329,293,0,2008,1679
"4902",1,1,368,350,0,2006,2657
"4903",1,2,300,0,0,2007,16482
"4904",1,2,314,309,0,2007,2557
"4905",2,2,0,0,0,0,2702
"4906",1,2,319,0,0,2008,50055
"4907",1,2,0,0,0,2008,50193
"4908",1,2,355,356,273,2009,25357
"4909",1,2,319,368,0,2006,2747
"4910",1,1,297,299,0,2006,1384
"4911",1,2,338,381,0,2006,0
"4912",1,2,333,329,0,0,50211
"4913",1,2,292,0,0,2006,2753
"4914",1,1,298,0,264,2009,2105
"4915",1,1,366,335,0,2007,2162
"4916",1,0,0,0,0,0,26517
"4917",1,1,316,0,0,2005,52662
"4918",2,1,355,0,0,2005,2591
"4919",1,1,382,291,0,2007,1333
"4920",1,1,390,355,258,0,1411
"4921",1,1,350,377,0,2006,1797
"4922",1,2,319,0,0,2005,2794
"4923",1,1,347,377,0,2008,51125
"4924",1,2,341,0,0,2007,0
"4925",1,2,387,0,257,2009,50028
"4926",1,2,0,0,0,2007,1734
"4927",1,2,367,389,0,2006,1714
"4928",1,1,319,0,0,2008,3052
"4929",1,2,0,0,142,2008,2028
"4930",1,1,350,0,273,2009,2910
"4931",1,1,377,329,0,2008,1689
"4932",1,2,298,0,0,2006,1963
"4933",4,0,0,0,0,0,0
"4934",1,2,367,362,0,2006,690
"4935",1,2,355,381,0,2006,50028
"4936",1,2,327,308,0,2006,52491
"4937",1,1,0,0,265,2009,1326
"4938",1,1,298,348,0,2008,18559
"4939",1,2,360,381,300,2008,50353
"4940",1,2,0,0,273,2009,0
"4941",1,2,298,0,268,2009,2022
"4942",1,1,304,0,0,2006,2849
"4943",1,2,366,383,0,0,2701
"4944",1,1,329,0,0,2006,2305
"4945",1,1,368,0,0,2006,3090
"4946",1,1,319,0,0,2007,1596
"4947",2,1,342,0,0,2005,3029
"4948",1,2,0,0,261,2009,1795
"4949",1,1,0,0,268,2008,1596
"4950",1,1,314,378,0,2006,2191
"4951",2,2,306,319,339,2005,2749
"4952",2,2,0,0,0,2005,0
"4953",1,2,333,379,0,2007,2900
"4954",2,1,291,357,0,2005,1933
"4955",2,1,348,344,0,2004,0
"4956",1,0,0,0,0,0,0
"4957",1,0,0,0,0,0,0
"4958",1,2,327,314,0,2006,1963
"4959",1,1,382,357,0,2006,2811
"4960",1,2,367,0,0,2006,1604
"4961",1,2,0,0,136,2008,2021
"4962",2,1,292,317,141,2003,3004
"4963",1,0,0,0,0,0,0
"4964",1,1,382,0,0,2006,1545
"4965",1,1,331,309,0,2008,5463
"4966",1,2,367,332,0,2007,2303
"4967",1,1,365,363,0,2009,1805
"4968",1,1,309,0,217,0,1371
"4969",1,2,362,0,0,2009,2856
"4970",1,2,308,0,0,0,4031
"4971",1,2,367,0,262,2009,2664
"4972",1,1,387,301,349,2008,0
"4973",1,1,375,367,133,2008,2667
"4974",1,2,0,0,265,2009,1942
"4975",1,2,292,363,0,2007,2856
"4976",1,2,316,319,0,2007,2760
"4977",2,1,367,368,0,2004,2608
"4978",1,1,298,0,189,2006,2749
"4979",1,2,294,342,287,2008,2641
"4980",1,0,0,0,0,0,0
"4981",4,2,342,0,0,2006,2355
"4982",1,2,382,0,0,2005,1387
"4983",4,2,340,0,0,1982,2048
"4984",1,1,0,0,258,2009,2373
"4985",2,1,350,0,0,2005,2670
"4986",1,2,298,331,0,2006,2849
"4987",1,1,292,0,0,2006,2554
"4988",1,1,294,0,0,0,0
"4989",1,2,350,371,0,2007,50152
"4990",1,0,0,0,0,0,0
"4991",1,1,355,0,0,2007,50207
"4992",1,2,355,0,231,2006,1565
"4993",1,2,330,386,0,2005,1454
"4994",2,2,365,352,0,2005,0
"4995",1,1,0,0,273,2009,2784
"4996",1,1,355,329,0,2008,2223
"4997",2,2,290,0,0,2005,16452
"4998",1,2,355,351,0,2008,3004
"4999",1,1,0,0,317,2008,1606
"5000",1,1,368,390,305,2008,1787
"5001",1,1,0,0,0,0,2779
"5002",1,1,359,296,156,0,0
"5003",1,2,319,351,140,2008,2677
"5004",1,0,306,367,340,0,2573
"5005",1,2,367,0,180,2006,6399
"5006",1,2,301,316,271,2007,0
"5007",1,1,343,0,0,2007,51804
"5008",1,1,322,0,0,2007,2422
"5009",2,1,368,0,0,0,0
"5010",1,1,314,366,0,2006,2779
"5011",1,2,0,0,258,2009,50864
"5012",1,1,373,0,0,0,50165
"5013",1,1,368,382,273,2009,1486
"5014",1,1,0,0,130,2008,2702
"5015",1,1,0,0,322,2008,2425
"5016",1,1,0,0,270,2009,2663
"5017",1,1,355,0,362,2007,2702
"5018",1,1,334,0,0,2007,1543
"5019",2,1,330,334,0,2005,21969
"5020",1,2,316,0,257,2009,1596
"5021",2,2,348,0,0,2005,50165
"5022",1,1,390,355,0,2009,50107
"5023",1,1,292,0,218,2006,2166
"5024",2,2,375,0,0,0,53759
"5025",1,2,365,0,268,2009,10937
"5026",1,1,355,0,234,2008,50225
"5027",2,2,371,0,0,2007,1760
"5028",1,1,368,374,217,2006,1982
"5029",1,1,355,387,0,2008,2193
"5030",1,2,329,363,0,2005,2824
"5031",1,1,341,0,0,2005,2548
"5032",2,2,373,289,0,2005,1887
"5033",2,2,306,0,0,2005,2774
"5034",1,2,326,0,180,2005,3052
"5035",2,2,308,0,0,2003,0
"5036",1,1,348,391,0,2008,2665
"5037",2,2,327,0,0,2005,1272
"5038",1,1,316,0,141,2008,1734
"5039",1,2,319,303,0,2007,3118
"5040",1,2,0,0,0,0,1320
"5041",1,2,366,389,0,2008,2823
"5042",1,1,291,343,0,2007,2599
"5043",1,1,368,349,260,2009,1414
"5044",1,1,341,0,267,2009,2668
"5045",2,1,291,0,0,2004,0
"5046",2,2,333,367,0,2004,2395
"5047",1,1,0,0,0,2009,1486
"5048",1,1,347,377,313,2008,2910
"5049",1,2,366,373,0,2008,1608
"5050",1,2,317,0,0,2007,50098
"5051",5,2,316,0,0,2000,2599
"5052",2,1,375,386,0,2004,2426
"5053",1,1,374,386,0,2008,2699
"5054",2,0,298,0,0,1983,0
"5055",1,1,344,349,0,2008,51184
"5056",1,1,371,341,197,2005,3045
"5057",2,2,367,0,307,2005,3135
"5058",2,2,366,0,0,2004,1909
"5059",1,0,0,0,0,0,0
"5060",2,1,367,371,0,2004,0
"5061",1,0,357,0,0,0,0
"5062",1,1,0,0,0,2008,1936
"5063",5,2,321,365,0,0,21462
"5064",1,2,331,0,0,2007,1608
"5065",1,2,335,366,288,2008,50166
"5066",2,1,296,0,0,2004,0
"5067",1,0,0,0,0,0,0
"5068",1,2,317,0,307,2006,3118
"5069",2,0,314,0,0,2005,1594
"5070",5,2,327,0,0,0,1959
"5071",1,0,0,0,0,0,0
"5072",2,2,314,0,0,2005,2197
"5073",5,2,393,0,0,2008,0
"5074",1,1,367,348,0,2008,50529
"5075",1,1,355,0,0,2007,2734
"5076",1,2,298,314,0,2007,57759
"5077",1,1,355,0,0,0,3121
"5078",1,1,0,0,0,2009,2756
"5079",1,1,347,377,256,2009,0
"5080",1,2,340,0,0,2007,0
"5081",1,1,292,317,0,2008,1518
"5082",1,2,319,0,0,2005,51317
"5083",1,2,365,328,256,2009,2893
"5084",1,2,314,0,323,2008,2702
"5085",1,2,357,384,0,2007,2756
"5086",2,1,331,0,0,2004,2674
"5087",1,1,355,311,323,0,50904
"5088",1,1,0,0,263,2008,2753
"5089",1,1,356,332,0,0,2794
"5090",1,1,367,332,260,2006,1473
"5091",2,1,368,390,0,2005,2677
"5092",1,1,342,0,0,2007,55319
"5093",1,1,367,0,0,2008,2443
"5094",1,2,363,381,0,2006,0
"5095",1,2,0,0,0,2007,3088
"5096",1,1,300,0,267,2008,2561
"5097",1,1,374,0,0,2006,2824
"5098",1,1,301,0,267,2009,50034
"5099",1,1,329,0,0,2005,1762
"5100",1,1,367,0,0,2006,1499
"5101",1,1,378,359,0,2005,1529
"5102",1,2,390,297,273,2009,2573
"5103",1,2,298,0,0,2006,2157
"5104",1,2,327,0,0,2008,51193
"5105",2,1,292,0,0,0,1268
"5106",2,2,342,0,0,2002,2433
"5107",1,2,355,0,0,2007,17947
"5108",1,0,329,0,0,0,0
"5109",1,2,298,367,284,2008,1267
"5110",1,0,0,0,0,0,0
"5111",1,1,301,0,0,2005,24456
"5112",1,1,368,0,270,2009,1951
"5113",1,1,309,0,0,2008,50098
"5114",1,1,329,0,256,2009,2526
"5115",1,1,367,344,0,0,2248
"5116",1,2,308,0,259,2009,2856
"5117",2,2,314,352,0,2004,2432
"5118",1,0,0,0,0,0,0
"5119",1,1,348,371,321,2006,2941
"5120",1,1,374,386,0,0,1763
"5121",1,2,327,0,0,2007,2790
"5122",1,1,0,0,141,2007,50499
"5123",1,2,317,0,0,2008,3012
"5124",1,1,340,0,271,2007,1774
"5125",1,1,0,0,261,2009,2248
"5126",1,1,341,329,0,2008,1543
"5127",1,2,292,0,295,2006,53909
"5128",1,1,365,351,261,2009,2509
"5129",1,1,382,0,0,2006,2900
"5130",1,2,315,314,259,2008,1912
"5131",1,0,0,0,0,0,0
"5132",5,2,365,0,0,0,0
"5133",1,2,329,379,0,2007,3080
"5134",1,1,355,0,0,2009,1414
"5135",1,2,355,0,265,2009,1548
"5136",1,2,327,0,343,2006,0
"5137",1,1,319,304,321,2006,50225
"5138",2,2,367,314,0,2005,1320
"5139",1,1,295,335,0,2005,0
"5140",1,2,327,0,136,2008,2291
"5141",1,2,298,371,351,2007,1595
"5142",2,1,367,0,0,2005,50622
"5143",1,1,0,0,0,2008,16438
"5144",2,2,351,298,0,2004,50072
"5145",1,2,300,0,257,2009,50344
"5146",5,1,308,351,0,2008,0
"5147",1,1,350,393,273,2009,2443
"5148",1,0,390,0,258,0,0
"5149",1,2,298,0,0,2007,2304
"5150",1,2,303,344,0,2006,2355
"5151",2,2,355,0,0,2005,3739
"5152",1,2,298,390,258,2009,2443
"5153",2,1,351,340,0,2005,2355
"5154",1,2,298,314,0,2008,50115
"5155",2,1,292,0,0,2005,2755
"5156",1,2,297,365,0,2005,1594
"5157",1,2,298,344,301,2008,2233
"5158",2,0,290,0,0,0,2849
"5159",1,1,340,293,0,2007,52088
"5160",2,2,314,365,0,2005,1774
"5161",1,1,0,0,0,2006,0
"5162",1,2,355,0,323,2007,1607
"5163",1,1,301,303,0,0,50202
"5164",1,1,360,377,0,2008,50356
"5165",1,0,0,0,0,2008,2439
"5166",1,2,341,382,0,2008,50098
"5167",1,1,298,314,273,2009,2443
"5168",1,2,311,340,219,2007,1734
"5169",1,0,367,0,0,0,0
"5170",1,2,375,0,141,2007,50254
"5171",1,2,351,357,0,2008,2248
"5172",1,1,388,0,0,0,1279
"5173",1,2,292,298,292,2006,1963
"5174",2,1,292,383,0,2005,2599
"5175",1,1,341,0,0,2007,1870
"5176",1,1,290,0,0,2006,2083
"5177",1,2,319,0,0,2008,2303
"5178",1,1,313,357,260,2009,3004
"5179",1,2,314,384,0,2008,1941
"5180",1,1,326,0,0,2005,0
"5181",1,1,298,350,265,2009,1486
"5182",1,2,316,0,0,2007,1596
"5183",1,1,0,0,267,0,50975
"5184",1,1,355,0,0,2007,0
"5185",1,2,290,0,0,0,50024
"5186",2,1,298,377,0,2005,2670
"5187",1,1,0,0,0,2007,3072
"5188",2,2,326,0,0,1995,50864
"5189",1,1,0,0,0,2007,1389
"5190",1,2,350,0,272,2006,2573
"5191",1,2,319,0,139,2008,2041
"5192",2,2,366,389,0,0,0
"5193",1,1,319,0,0,0,0
"5194",1,0,0,0,0,0,0
"5195",1,2,0,0,154,0,2275
"5196",1,2,319,298,0,2006,50028
"5197",1,1,368,374,0,2005,2101
"5198",1,1,298,0,358,2007,50165
"5199",1,2,387,0,219,2007,1596
"5200",1,1,355,316,0,2008,2753
"5201",2,1,306,386,188,2004,1565
"5202",1,1,290,298,0,2005,2917
"5203",1,1,387,0,0,2009,2355
"5204",1,1,298,340,0,0,2753
"5205",1,1,336,0,0,2007,1496
"5206",1,2,344,295,0,2007,1544
"5207",1,0,298,0,0,2008,1596
"5208",1,2,314,308,268,2008,1596
"5209",1,2,384,0,0,2006,50317
"5210",1,0,0,0,0,0,0
"5211",1,2,298,0,0,2007,1267
"5212",1,1,366,335,0,2006,1846
"5213",2,1,367,350,0,2004,1544
"5214",1,2,371,306,0,2006,2702
"5215",2,1,366,0,0,2005,50012
"5216",1,2,375,0,138,2005,0
"5217",1,1,294,0,329,2007,1655
"5218",1,1,294,0,0,2008,2794
"5219",1,1,368,350,132,2007,1872
"5220",1,2,353,0,0,2008,50156
"5221",2,1,368,0,0,2003,2135
"5222",1,2,309,0,336,2005,0
"5223",1,0,316,298,0,0,0
"5224",1,2,341,314,217,2005,2615
"5225",1,2,292,0,273,2009,0
"5226",1,2,350,348,0,2004,50864
"5227",1,0,291,0,0,0,1599
"5228",2,2,308,0,0,2003,2054
"5229",1,1,316,0,323,2008,1959
"5230",1,1,355,315,256,2009,2861
"5231",1,2,365,0,267,2008,50225
"5232",1,2,355,0,0,2007,1852
"5233",1,1,355,390,273,2009,3080
"5234",1,1,367,371,0,2007,50648
"5235",1,1,340,381,0,2007,1741
"5236",1,1,292,0,257,2009,1714
"5237",1,1,341,0,272,2009,2093
"5238",1,1,0,0,0,0,1624
"5239",1,2,311,374,0,2007,2793
"5240",1,2,365,0,263,2009,2467
"5241",2,2,308,298,0,2004,0
"5242",1,2,327,0,268,2009,51919
"5243",2,1,321,0,310,2005,1429
"5244",1,1,293,0,135,2008,2505
"5245",2,1,291,0,0,2005,1389
"5246",1,2,355,298,0,2006,3057
"5247",1,2,367,390,166,2005,2061
"5248",1,2,374,0,0,2006,2845
"5249",1,1,0,0,0,0,0
"5250",2,0,0,0,0,0,0
"5251",1,0,0,0,0,0,0
"5252",1,1,334,319,0,2004,0
"5253",2,2,374,368,0,0,1736
"5254",1,1,356,0,0,0,0
"5255",1,1,329,386,0,2006,15903
"5256",1,2,298,314,144,2008,1547
"5257",1,2,329,0,0,2008,1414
"5258",1,1,384,314,258,2009,2702
"5259",1,1,355,296,0,2007,3020
"5260",2,2,365,0,0,2005,0
"5261",1,2,341,0,287,2007,2205
"5262",1,1,316,390,0,2009,2749
"5263",1,0,333,379,0,0,0
"5264",2,2,306,386,0,2005,2327
"5265",1,1,355,0,0,2006,2405
"5266",1,2,331,314,162,2007,2054
"5267",2,2,368,298,0,2004,0
"5268",1,0,0,0,0,0,0
"5269",1,2,367,334,0,2005,2093
"5270",1,1,341,291,256,2009,2753
"5271",1,2,351,365,0,2006,0
"5272",1,1,298,0,0,2006,25819
"5273",2,2,355,0,0,2004,3042
"5274",2,2,341,379,0,2004,1730
"5275",1,2,355,0,0,2009,0
"5276",1,1,290,298,233,2006,2472
"5277",1,1,382,0,316,2008,0
"5278",1,2,291,357,0,2009,50353
"5279",1,2,317,392,0,2005,1620
"5280",1,1,368,391,260,2009,1741
"5281",1,2,0,0,0,0,2832
"5282",2,1,290,345,0,2004,2426
"5283",1,1,0,0,0,2007,1666
"5284",1,2,300,326,323,2007,51382
"5285",1,1,298,357,233,2006,0
"5286",1,1,0,0,0,2007,1912
"5287",1,1,305,293,0,2005,2175
"5288",1,0,300,298,0,2009,1849
"5289",1,2,314,357,273,2009,50112
"5290",2,1,368,0,0,2004,2247
"5291",1,2,319,0,0,0,0
"5292",2,2,298,0,0,2005,52304
"5293",1,2,352,378,0,2007,0
"5294",1,1,0,0,0,2007,0
"5295",1,2,352,0,0,2005,3118
"5296",1,2,314,367,351,2008,3052
"5297",1,2,365,351,267,2008,1959
"5298",1,1,355,377,259,2009,1443
"5299",1,1,367,377,0,2006,2323
"5300",1,1,371,329,258,0,1372
"5301",1,2,360,382,328,2008,1267
"5302",5,2,301,0,0,2010,0
"5303",1,1,329,381,0,2004,0
"5304",1,1,330,0,362,2008,52304
"5305",1,2,355,0,351,2008,2749
"5306",1,1,292,345,0,2004,0
"5307",1,1,320,330,324,2007,1320
"5308",1,0,0,0,0,0,0
"5309",1,2,315,0,0,2006,1800
"5310",1,1,368,375,258,2005,60741
"5311",1,1,0,0,0,2008,2308
"5312",1,2,367,314,0,2005,1795
"5313",2,2,329,0,0,2004,0
"5314",1,1,366,0,0,2006,2505
"5315",1,1,329,0,313,2005,1741
"5316",1,2,384,0,268,2009,1595
"5317",1,1,357,0,0,2007,0
"5318",1,1,368,0,0,2008,1604
"5319",1,1,327,0,0,2005,2157
"5320",1,2,309,294,331,0,2514
"5321",1,1,382,0,0,2008,2452
"5322",2,1,298,0,191,2004,0
"5323",1,1,334,0,258,2009,2849
"5324",1,1,367,366,342,2008,50529
"5325",1,1,298,377,273,2009,0
"5326",2,0,0,0,0,0,0
"5327",1,2,355,308,0,2005,50254
"5328",2,2,355,360,0,2005,1951
"5329",1,2,375,350,357,2008,2917
"5330",1,2,348,298,0,2008,2868
"5331",2,1,368,350,0,2005,2599
"5332",1,2,314,298,352,2008,2790
"5333",1,2,363,357,306,2005,3020
"5334",2,2,367,338,183,2002,2824
"5335",1,1,346,304,219,0,0
"5336",1,1,0,0,0,2008,1565
"5337",1,2,0,0,288,2008,2292
"5338",1,1,333,0,264,2009,51796
"5339",1,2,367,328,295,0,0
"5340",2,1,299,349,0,2005,1606
"5341",2,1,314,0,0,2005,1518
"5342",1,1,300,326,0,0,0
"5343",1,2,298,391,273,2009,50107
"5344",1,2,368,291,0,2009,1964
"5345",1,2,319,0,0,2007,1473
"5346",1,2,318,316,0,2005,3007
"5347",1,1,298,0,0,2006,50864
"5348",1,2,355,0,257,2009,50028
"5349",1,2,329,307,0,2006,1850
"5350",2,2,367,0,0,2005,2564
"5351",1,2,348,0,0,2006,23580
"5352",1,1,298,314,0,0,2702
"5353",1,2,300,289,262,2009,2868
"5354",1,0,0,0,0,0,0
"5355",1,2,368,0,0,2006,2686
"5356",1,2,300,0,323,2008,2969
"5357",1,1,292,317,129,2008,1617
"5358",1,1,327,0,323,2008,1380
"5359",5,2,308,0,0,2009,1596
"5360",1,2,331,382,0,2010,3058
"5361",1,2,355,368,0,2009,2322
"5362",1,1,298,357,260,2009,2599
"5363",1,2,0,0,0,2008,0
"5364",1,2,340,379,0,2005,2786
"5365",2,1,375,0,0,2005,1267
"5366",1,2,300,326,0,2006,1607
"5367",1,0,0,0,0,0,0
"5368",1,1,329,0,0,0,3032
"5369",2,2,367,0,0,2005,2498
"5370",1,1,340,350,273,2009,5979
"5371",1,2,355,365,0,2008,1741
"5372",1,2,306,368,323,2008,2849
"5373",1,2,340,367,0,2006,0
"5374",1,2,368,0,0,2008,1595
"5375",1,0,0,0,0,2009,3019
"5376",1,2,367,341,0,2006,3042
"5377",1,2,319,0,269,2009,2868
"5378",2,1,355,0,0,2005,2702
"5379",1,1,382,0,273,2009,1384
"5380",1,0,357,315,236,2005,0
"5381",1,2,374,348,325,2008,2324
"5382",1,2,367,348,0,2006,0
